generation,evaluation_id,conflict_index,actor_flight,strategy,pairs_before,pairs_after,points_before,points_after,accepted,rollback_reason
1,31236:5,25,23,speed,57,57,66,66,False,same_pairs_points_not_decreased
1,31236:5,34;35,24,schedule,57,57,66,66,False,same_pairs_points_not_decreased
1,31236:5,8,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
1,31236:5,32,26,reroute,57,55,66,64,True,
1,31236:5,51,27,speed,55,55,64,64,False,same_pairs_points_not_decreased
1,31236:5,18,27,reroute,55,54,64,63,True,
1,31236:5,41,29,speed,54,54,63,63,False,same_pairs_points_not_decreased
1,31236:5,29,29,reroute,54,52,63,60,True,
1,31236:5,19,30,speed,52,52,60,60,False,same_pairs_points_not_decreased
1,31236:5,52,31,reroute,52,50,60,58,True,
1,31236:5,17,32,speed,50,50,58,58,False,same_pairs_points_not_decreased
1,31236:5,53,33,reroute,50,49,58,57,True,
1,31236:5,43,35,speed,49,50,57,58,False,pairs_increased
1,31236:5,56,36,schedule,49,48,57,60,True,
1,31236:5,55,36,reroute,48,48,60,59,True,
1,31236:5,57,37,reroute,48,47,59,58,True,
1,31236:5,47,38,reroute,47,45,58,56,True,
1,31236:5,4;59,40,schedule,45,44,56,55,True,
1,31236:5,60,43,schedule,44,43,55,54,True,
1,31236:5,49,45,reroute,43,45,54,56,False,pairs_increased
1,31236:5,50,46,schedule,43,43,54,54,False,same_pairs_points_not_decreased
1,31236:5,22;61,49,reroute,43,40,54,51,True,
1,31236:5,5;7;54,53,schedule,40,40,51,49,True,
1,31236:5,6,53,reroute,40,39,49,48,True,
1,31236:5,11,54,speed,39,39,48,48,False,same_pairs_points_not_decreased
1,31236:5,62,55,schedule,39,40,48,49,False,pairs_increased
1,31236:5,45,56,schedule,39,38,48,47,True,
1,31236:6,46,21,schedule,60,60,69,68,True,
1,31236:6,45,21,reroute,60,60,68,68,False,same_pairs_points_not_decreased
1,31236:6,48,22,speed,60,60,68,68,False,same_pairs_points_not_decreased
1,31236:6,33,23,schedule,60,58,68,66,True,
1,31236:6,25,23,reroute,58,57,66,65,True,
1,31236:6,35,24,schedule,57,57,65,67,False,same_pairs_points_not_decreased
1,31236:6,34,24,reroute,57,57,65,65,False,same_pairs_points_not_decreased
1,31236:6,8;32,26,reroute,57,56,65,64,True,
1,31236:6,18,27,speed,56,56,64,64,False,same_pairs_points_not_decreased
1,31236:6,51,27,reroute,56,56,64,64,False,same_pairs_points_not_decreased
1,31236:6,41,29,schedule,56,53,64,60,True,
1,31236:6,29,29,speed,53,53,60,60,False,same_pairs_points_not_decreased
1,31236:6,19,30,reroute,53,52,60,59,True,
1,31236:6,52,31,speed,52,52,59,59,False,same_pairs_points_not_decreased
1,31236:6,17,32,speed,52,52,59,59,False,same_pairs_points_not_decreased
1,31236:6,53,33,speed,52,52,59,59,False,same_pairs_points_not_decreased
1,31236:6,43,35,schedule,52,53,59,60,False,pairs_increased
1,31236:6,55;56,36,schedule,52,52,59,59,False,same_pairs_points_not_decreased
1,31236:6,57,37,schedule,52,51,59,58,True,
1,31236:6,47,38,speed,51,50,58,57,True,
1,31236:6,59,40,schedule,50,48,57,55,True,
1,31236:6,4,40,speed,48,48,55,55,False,same_pairs_points_not_decreased
1,31236:6,60,43,schedule,48,49,55,56,False,pairs_increased
1,31236:6,49,45,speed,48,48,55,55,False,same_pairs_points_not_decreased
1,31236:6,50,46,speed,48,47,55,54,True,
1,31236:6,61,49,speed,47,47,54,54,False,same_pairs_points_not_decreased
1,31236:6,22,49,reroute,47,47,54,54,False,same_pairs_points_not_decreased
1,31236:6,5;7;54,53,speed,47,47,54,54,False,same_pairs_points_not_decreased
1,31236:6,6,53,reroute,47,45,54,50,True,
1,31236:6,11,54,reroute,45,44,50,49,True,
1,31236:6,20,56,reroute,44,44,49,49,False,same_pairs_points_not_decreased
1,31236:6,23,57,reroute,44,43,49,48,True,
1,31236:6,21,63,speed,43,43,48,48,False,same_pairs_points_not_decreased
1,31236:6,0;44,64,reroute,43,45,48,50,False,pairs_increased
1,31236:6,36,65,speed,43,43,48,48,False,same_pairs_points_not_decreased
1,31236:6,62,65,reroute,43,46,48,54,False,pairs_increased
1,31236:6,38,67,schedule,43,42,48,47,True,
1,31236:6,64,69,speed,42,42,47,47,False,same_pairs_points_not_decreased
1,31236:6,39,73,schedule,42,44,47,49,False,pairs_increased
1,31236:6,40,73,speed,42,41,47,55,True,
2,31236:7,0,0,schedule,60,59,69,68,True,
2,31236:7,1,1,schedule,59,58,68,66,True,
2,31236:7,2;3,1,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:7,6;8,2,schedule,58,60,66,66,False,pairs_increased
2,31236:7,5,2,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:8,33,23,speed,60,59,69,68,True,
2,31236:8,25,23,reroute,59,60,68,69,False,pairs_increased
2,31236:8,35,24,speed,59,60,68,69,False,pairs_increased
2,31236:8,34,24,reroute,59,59,68,68,False,same_pairs_points_not_decreased
2,31236:8,8;32,26,speed,59,60,68,69,False,pairs_increased
2,31236:8,18,27,schedule,59,57,68,66,True,
2,31236:8,41,29,schedule,57,54,66,62,True,
2,31236:8,29,29,speed,54,54,62,62,False,same_pairs_points_not_decreased
2,31236:8,19,30,schedule,54,53,62,61,True,
2,31236:8,17,32,speed,53,53,61,61,False,same_pairs_points_not_decreased
2,31236:8,48,33,schedule,53,51,61,59,True,
2,31236:8,43,35,speed,51,52,59,60,False,pairs_increased
2,31236:8,4,40,reroute,51,50,59,58,True,
2,31236:8,57,44,schedule,50,48,58,56,True,
2,31236:8,60,44,speed,48,48,56,56,False,same_pairs_points_not_decreased
2,31236:8,50,47,schedule,48,47,56,55,True,
2,31236:8,53,48,speed,47,47,55,55,False,same_pairs_points_not_decreased
2,31236:8,22,49,speed,47,47,55,55,False,same_pairs_points_not_decreased
2,31236:8,5;6;7,53,schedule,47,45,55,51,True,
2,31236:8,11,54,reroute,45,45,51,51,False,same_pairs_points_not_decreased
2,31236:8,45,56,speed,45,45,51,53,False,same_pairs_points_not_decreased
2,31236:9,0,0,schedule,60,60,69,69,False,same_pairs_points_not_decreased
2,31236:9,3,1,schedule,60,60,69,69,False,same_pairs_points_not_decreased
2,31236:9,1;2,1,speed,60,59,69,67,True,
2,31236:9,6,2,schedule,59,60,67,66,False,pairs_increased
2,31236:9,5;8,2,speed,59,59,67,67,False,same_pairs_points_not_decreased
2,31236:9,7,2,reroute,59,58,67,64,True,
2,31236:9,10,3,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,31236:9,12;13;15,5,schedule,58,58,64,64,False,same_pairs_points_not_decreased
2,31236:9,14,5,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,31236:9,16,6,schedule,58,57,64,63,True,
2,31236:9,18,7,speed,57,57,63,63,False,same_pairs_points_not_decreased
2,31236:9,20,8,speed,57,57,63,63,False,same_pairs_points_not_decreased
2,31236:9,19,8,reroute,57,57,63,63,False,same_pairs_points_not_decreased
2,31236:9,21,9,schedule,57,58,63,71,False,pairs_increased
2,31236:10,25;33,23,speed,60,59,69,68,True,
2,31236:10,35,24,schedule,59,60,68,69,False,pairs_increased
2,31236:10,34,24,reroute,59,59,68,68,False,same_pairs_points_not_decreased
2,31236:10,32,26,schedule,59,57,68,66,True,
2,31236:10,8,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,31236:10,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,31236:10,29;41,29,schedule,57,54,66,62,True,
2,31236:10,19,30,reroute,54,53,62,61,True,
2,31236:10,17,32,reroute,53,52,61,60,True,
2,31236:10,48,33,schedule,52,50,60,58,True,
2,31236:10,43,35,reroute,50,49,58,57,True,
2,31236:10,4,40,speed,49,49,57,57,False,same_pairs_points_not_decreased
2,31236:10,57,44,speed,49,49,57,57,False,same_pairs_points_not_decreased
2,31236:10,60,44,reroute,49,49,57,57,False,same_pairs_points_not_decreased
2,31236:10,50,47,speed,49,49,57,57,False,same_pairs_points_not_decreased
2,31236:10,53,48,speed,49,49,57,57,False,same_pairs_points_not_decreased
2,31236:10,22,49,reroute,49,50,57,58,False,pairs_increased
2,31236:10,6,53,schedule,49,47,57,53,True,
2,31236:10,5;7,53,reroute,47,47,53,53,False,same_pairs_points_not_decreased
2,31236:10,11,54,speed,47,47,53,53,False,same_pairs_points_not_decreased
2,31236:10,45;46,56,schedule,47,47,53,55,False,same_pairs_points_not_decreased
2,31236:10,20,56,speed,47,47,53,65,False,same_pairs_points_not_decreased
2,31236:10,23,57,schedule,47,44,53,50,True,
2,31236:10,21,63,schedule,44,42,50,48,True,
2,31236:10,52,63,reroute,42,42,48,48,False,same_pairs_points_not_decreased
2,31236:10,0;54,64,reroute,42,41,48,47,True,
2,31236:10,47;62,65,speed,41,41,47,47,False,same_pairs_points_not_decreased
2,31236:10,36;59,65,reroute,41,41,47,47,False,same_pairs_points_not_decreased
2,31236:10,49,66,schedule,41,40,47,46,True,
2,31236:10,38,67,speed,40,41,46,47,False,pairs_increased
2,31236:10,64,69,speed,40,40,46,46,False,same_pairs_points_not_decreased
2,31236:10,40,73,schedule,40,40,46,47,False,same_pairs_points_not_decreased
2,31236:10,31;39,73,reroute,40,41,46,47,False,pairs_increased
2,31236:10,27,75,schedule,40,40,46,46,False,same_pairs_points_not_decreased
2,31236:10,37,80,schedule,40,39,46,45,True,
2,31236:10,44,80,reroute,39,38,45,44,True,
2,31236:10,30;42,81,speed,38,38,44,44,False,same_pairs_points_not_decreased
2,31236:10,24;63,82,reroute,38,37,44,43,True,
2,31236:10,28,84,reroute,37,36,43,42,True,
2,31236:10,12;13;15,85,schedule,36,34,42,37,True,
2,31236:10,3,85,speed,34,34,37,37,False,same_pairs_points_not_decreased
2,31236:10,14,85,reroute,34,34,37,37,False,same_pairs_points_not_decreased
2,31236:10,26,86,speed,34,34,37,37,False,same_pairs_points_not_decreased
2,31236:10,65,88,speed,34,34,37,37,False,same_pairs_points_not_decreased
2,31236:10,10,89,schedule,34,32,37,35,True,
2,31236:10,51,89,reroute,32,32,35,35,False,same_pairs_points_not_decreased
2,31236:10,9;16,92,schedule,32,30,35,33,True,
2,31236:10,61,92,reroute,30,30,33,33,False,same_pairs_points_not_decreased
2,31236:10,55,94,speed,30,30,33,33,False,same_pairs_points_not_decreased
2,31236:10,56,95,speed,30,30,33,33,False,same_pairs_points_not_decreased
2,31236:10,1,96,schedule,30,30,33,32,True,
2,31236:10,2,96,speed,30,31,32,33,False,pairs_increased
2,31236:10,58;67,97,reroute,30,29,32,30,True,
2,31236:10,66,99,speed,29,29,30,30,False,same_pairs_points_not_decreased
2,31236:11,0,0,schedule,60,59,69,68,True,
2,31236:11,3,1,schedule,59,59,68,67,True,
2,31236:11,1;2,1,reroute,59,59,67,67,False,same_pairs_points_not_decreased
2,31236:11,5;6;7;8,2,speed,59,58,67,66,True,
2,31236:11,10,3,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,12;13;14;15,5,schedule,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,16,6,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,18,7,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,19;20,8,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,21,9,schedule,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:11,23,10,schedule,58,57,66,65,True,
2,31236:11,22,10,reroute,57,57,65,66,False,same_pairs_points_not_decreased
2,31236:11,24,11,schedule,57,57,65,65,False,same_pairs_points_not_decreased
2,31236:11,11,11,speed,57,57,65,65,False,same_pairs_points_not_decreased
2,31236:11,27,13,schedule,57,58,65,66,False,pairs_increased
2,31236:11,25,13,speed,57,57,65,65,False,same_pairs_points_not_decreased
2,31236:11,30,14,schedule,57,56,65,71,True,
2,31236:11,29;31,14,speed,56,57,71,72,False,pairs_increased
2,31236:11,33;34,15,reroute,56,54,71,69,True,
2,31236:11,41,19,reroute,54,57,69,91,False,pairs_increased
2,31236:11,32,20,speed,54,54,69,69,False,same_pairs_points_not_decreased
2,31236:11,45;46,21,speed,54,53,69,67,True,
2,31236:11,48,22,schedule,53,55,67,69,False,pairs_increased
2,31236:11,35,23,reroute,53,54,67,69,False,pairs_increased
2,31236:11,51,27,schedule,53,56,67,70,False,pairs_increased
2,31236:11,39;40,29,speed,53,52,67,66,True,
2,31236:11,43,30,reroute,52,50,66,64,True,
2,31236:11,17,31,schedule,50,48,64,62,True,
2,31236:11,52,31,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,38,32,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,53,33,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,26,34,schedule,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,55;56,36,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,57,37,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,4,38,speed,48,48,62,62,False,same_pairs_points_not_decreased
2,31236:11,47,38,reroute,48,46,62,60,True,
2,31236:11,42,39,reroute,46,46,60,60,False,same_pairs_points_not_decreased
2,31236:11,59,40,schedule,46,45,60,59,True,
2,31236:11,60,43,reroute,45,44,59,58,True,
2,31236:12,33,23,schedule,60,61,69,72,False,pairs_increased
2,31236:12,25,23,speed,60,59,69,68,True,
2,31236:12,34;35,24,reroute,59,59,68,68,False,same_pairs_points_not_decreased
2,31236:12,32,26,schedule,59,57,68,66,True,
2,31236:12,8,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,31236:12,18,27,schedule,57,55,66,64,True,
2,31236:12,29;41,29,schedule,55,53,64,62,True,
2,31236:12,19,30,speed,53,53,62,62,False,same_pairs_points_not_decreased
2,31236:12,17,32,reroute,53,52,62,61,True,
2,31236:12,48,33,speed,52,52,61,61,False,same_pairs_points_not_decreased
2,31236:12,43,35,schedule,52,53,61,62,False,pairs_increased
2,31236:12,4,40,speed,52,52,61,61,False,same_pairs_points_not_decreased
2,31236:12,60,44,speed,52,52,61,61,False,same_pairs_points_not_decreased
2,31236:13,0,0,schedule,60,59,69,68,True,
2,31236:13,2,1,schedule,59,58,68,66,True,
2,31236:13,1,1,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,31236:13,3,1,reroute,58,59,66,67,False,pairs_increased
2,31236:13,7,2,schedule,58,58,66,68,False,same_pairs_points_not_decreased
2,31236:13,5;6;8,2,reroute,58,57,66,63,True,
2,31236:13,10,3,speed,57,56,63,62,True,
2,31236:13,13;15,5,schedule,56,56,62,59,True,
2,31236:13,12;14,5,reroute,56,56,59,59,False,same_pairs_points_not_decreased
2,31236:13,16,6,schedule,56,55,59,58,True,
2,31236:13,18,7,schedule,55,54,58,57,True,
2,31236:13,19,8,speed,54,54,57,57,False,same_pairs_points_not_decreased
2,31236:13,20,8,reroute,54,55,57,58,False,pairs_increased
2,31236:13,21,9,reroute,54,55,57,58,False,pairs_increased
2,31236:13,22;23,10,schedule,54,56,57,61,False,pairs_increased
2,31236:13,11,11,speed,54,53,57,56,True,
2,31236:13,24,11,reroute,53,53,56,56,False,same_pairs_points_not_decreased
2,31236:13,27,13,schedule,53,51,56,54,True,
2,31236:13,25,13,speed,51,51,54,54,False,same_pairs_points_not_decreased
2,31236:13,29;30,14,schedule,51,48,54,51,True,
2,31236:13,31,14,reroute,48,48,51,51,False,same_pairs_points_not_decreased
2,31236:13,33;34,15,speed,48,48,51,51,False,same_pairs_points_not_decreased
2,31236:13,41,19,speed,48,50,51,64,False,pairs_increased
2,31236:13,32,20,reroute,48,48,51,51,False,same_pairs_points_not_decreased
2,31236:13,45,21,speed,48,48,51,54,False,same_pairs_points_not_decreased
2,31236:13,46,21,reroute,48,48,51,50,True,
2,31236:13,48,22,speed,48,47,50,49,True,
2,31236:13,35,23,schedule,47,46,49,48,True,
2,31236:13,51,27,speed,46,45,48,47,True,
2,31236:13,39,29,schedule,45,43,47,44,True,
3,31236:14,0,0,reroute,60,60,69,70,False,same_pairs_points_not_decreased
3,31236:14,1,1,schedule,60,59,69,67,True,
3,31236:14,3,1,speed,59,59,67,67,False,same_pairs_points_not_decreased
3,31236:14,2,1,reroute,59,58,67,66,True,
3,31236:14,6;8,2,schedule,58,56,66,62,True,
3,31236:14,5,2,speed,56,57,62,63,False,pairs_increased
3,31236:14,7,2,reroute,56,56,62,62,False,same_pairs_points_not_decreased
3,31236:14,10,3,reroute,56,55,62,61,True,
3,31236:14,13;14;15,5,schedule,55,54,61,57,True,
3,31236:14,12,5,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,31236:14,16,6,reroute,54,54,57,57,False,same_pairs_points_not_decreased
3,31236:14,18,7,schedule,54,53,57,56,True,
3,31236:14,20,8,speed,53,54,56,57,False,pairs_increased
3,31236:14,19,8,reroute,53,52,56,55,True,
3,31236:14,21,9,reroute,52,52,55,55,False,same_pairs_points_not_decreased
3,31236:14,23,10,schedule,52,50,55,53,True,
3,31236:14,22,10,speed,50,52,53,57,False,pairs_increased
3,31236:14,11,11,schedule,50,48,53,51,True,
3,31236:14,24,11,speed,48,49,51,52,False,pairs_increased
3,31236:14,25,13,speed,48,50,51,57,False,pairs_increased
3,31236:14,27,13,reroute,48,48,51,51,False,same_pairs_points_not_decreased
3,31236:14,30,14,schedule,48,46,51,62,True,
3,31236:14,31,14,speed,46,45,62,48,True,
3,31236:14,29,14,reroute,45,47,48,50,False,pairs_increased
3,31236:14,33,15,schedule,45,44,48,47,True,
3,31236:14,34,15,speed,44,44,47,47,False,same_pairs_points_not_decreased
3,31236:14,41,19,speed,44,46,47,65,False,pairs_increased
3,31236:14,32,20,speed,44,45,47,50,False,pairs_increased
3,31236:14,45;46,21,speed,44,44,47,50,False,same_pairs_points_not_decreased
3,31236:14,48,22,speed,44,43,47,46,True,
3,31236:14,35,23,schedule,43,43,46,46,False,same_pairs_points_not_decreased
3,31236:14,51,27,reroute,43,46,46,49,False,pairs_increased
3,31236:14,40,29,schedule,43,41,46,43,True,
3,31236:14,39,29,speed,41,41,43,43,False,same_pairs_points_not_decreased
3,31236:14,43,30,schedule,41,42,43,45,False,pairs_increased
3,31236:14,17,31,schedule,41,39,43,41,True,
3,31236:14,52,31,reroute,39,39,41,41,False,same_pairs_points_not_decreased
3,31236:14,38,32,schedule,39,39,41,55,False,same_pairs_points_not_decreased
3,31236:14,53,33,schedule,39,39,41,41,False,same_pairs_points_not_decreased
3,31236:14,26,34,schedule,39,38,41,40,True,
3,31236:14,55,36,speed,38,37,40,39,True,
3,31236:15,0,0,reroute,60,59,69,68,True,
3,31236:15,1;3,1,schedule,59,59,68,67,True,
3,31236:15,2,1,speed,59,59,67,67,False,same_pairs_points_not_decreased
3,31236:15,5;7;8,2,speed,59,58,67,66,True,
3,31236:15,6,2,reroute,58,58,66,64,True,
3,31236:15,10,3,speed,58,58,64,64,False,same_pairs_points_not_decreased
3,31236:15,14;15,5,schedule,58,58,64,61,True,
3,31236:15,12;13,5,speed,58,59,61,62,False,pairs_increased
3,31236:15,16,6,schedule,58,61,61,67,False,pairs_increased
3,31236:15,18,7,speed,58,58,61,61,False,same_pairs_points_not_decreased
3,31236:15,19,8,schedule,58,56,61,59,True,
3,31236:15,20,8,reroute,56,56,59,59,False,same_pairs_points_not_decreased
3,31236:15,21,9,schedule,56,57,59,60,False,pairs_increased
3,31236:15,22;23,10,schedule,56,55,59,58,True,
3,31236:15,11;24,11,reroute,55,54,58,57,True,
3,31236:15,25,13,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,31236:15,27,13,reroute,54,53,57,56,True,
3,31236:15,29;30,14,speed,53,53,56,56,False,same_pairs_points_not_decreased
3,31236:15,31,14,reroute,53,51,56,54,True,
3,31236:15,34,15,schedule,51,49,54,52,True,
3,31236:15,33,15,reroute,49,51,52,55,False,pairs_increased
